modelo,falha,janela,passo_cfg,passo_real,amostras,positivos,negativos,splits_validos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp
random_forest,lacuna,40,15,15,910,44,866,5,0.9827814569536424,0.8452380952380952,1.0,0.6904761904761905,0.8169014084507042,0.9999999999985975,713,0,13,29
random_forest,lacuna,40,20,20,683,36,647,5,0.9752212389380531,0.7941176470588236,1.0,0.5882352941176471,0.7407407407407407,0.9999999999981167,531,0,14,20
random_forest,lacuna,40,25,25,546,28,518,5,0.978021978021978,0.8076923076923077,1.0,0.6153846153846154,0.7619047619047619,0.999999999997669,429,0,10,16
random_forest,lacuna,40,30,30,455,24,431,5,0.976,0.8043478260869565,1.0,0.6086956521739131,0.7567567567567568,0.9999999999971592,352,0,9,14
random_forest,lacuna,40,35,35,390,17,373,5,0.9723076923076923,0.71875,1.0,0.4375,0.6086956521739131,0.9999999999967638,309,0,9,7
random_forest,lacuna,40,40,40,342,15,327,5,0.9754385964912281,0.75,1.0,0.5,0.6666666666666666,0.99999999999631,271,0,7,7
random_forest,lacuna,50,5,5,2727,152,2575,5,0.9863436123348017,0.8938356164383562,1.0,0.7876712328767124,0.8812260536398467,0.9999999999995292,2124,0,31,115
random_forest,lacuna,50,10,10,1364,75,1289,5,0.9779735682819384,0.8263888888888888,1.0,0.6527777777777778,0.7899159663865546,0.9999999999990593,1063,0,25,47
random_forest,lacuna,50,15,15,909,51,858,5,0.9801324503311258,0.846938775510204,1.0,0.6938775510204082,0.8192771084337349,0.9999999999985836,706,0,15,34
random_forest,lacuna,50,20,20,682,36,646,5,0.9734513274336283,0.7794117647058824,1.0,0.5588235294117647,0.7169811320754716,0.9999999999981167,531,0,15,19
random_forest,lacuna,50,25,25,546,29,517,5,0.9714285714285714,0.7592592592592593,1.0,0.5185185185185185,0.6829268292682927,0.9999999999976635,428,0,13,14
random_forest,lacuna,50,30,30,455,25,430,5,0.968,0.75,1.0,0.5,0.6666666666666666,0.9999999999971511,351,0,12,12
random_forest,lacuna,50,35,35,390,23,367,5,0.9692307692307692,0.7727272727272727,1.0,0.5454545454545454,0.7058823529411765,0.9999999999966998,303,0,10,12
random_forest,lacuna,50,40,40,341,15,326,5,0.9678571428571429,0.6785714285714286,1.0,0.35714285714285715,0.5263157894736842,0.9999999999962407,266,0,9,5
random_forest,lacuna,50,45,45,303,17,286,5,0.96,0.6875,1.0,0.375,0.5454545454545454,0.9999999999957265,234,0,10,6
random_forest,lacuna,50,50,50,273,15,258,5,0.9555555555555556,0.6428571428571428,1.0,0.2857142857142857,0.4444444444444444,0.9999999999952607,211,0,10,4
random_forest,lacuna,60,5,5,2725,174,2551,5,0.9850220264317181,0.8988095238095238,1.0,0.7976190476190477,0.8874172185430463,0.9999999999995243,2102,0,34,134
random_forest,lacuna,60,10,10,1363,86,1277,5,0.9850220264317181,0.8975903614457832,1.0,0.7951807228915663,0.8859060402684564,0.9999999999990494,1052,0,17,66
random_forest,lacuna,60,15,15,909,57,852,5,0.9721854304635762,0.8090909090909091,1.0,0.6181818181818182,0.7640449438202247,0.9999999999985715,700,0,21,34
random_forest,lacuna,60,20,20,682,47,635,5,0.9787610619469026,0.8666666666666667,1.0,0.7333333333333333,0.8461538461538461,0.999999999998077,520,0,12,33
random_forest,lacuna,60,25,25,545,34,511,5,0.9711111111111111,0.796875,1.0,0.59375,0.7450980392156863,0.9999999999976077,418,0,13,19
random_forest,lacuna,60,30,30,455,31,424,5,0.9626666666666667,0.7666666666666666,1.0,0.5333333333333333,0.6956521739130435,0.9999999999971014,345,0,14,16
random_forest,lacuna,60,35,35,390,24,366,5,0.9661538461538461,0.7608695652173914,1.0,0.5217391304347826,0.6857142857142857,0.9999999999966888,302,0,11,12
random_forest,lacuna,60,40,40,341,24,317,5,0.9607142857142857,0.7608695652173914,1.0,0.5217391304347826,0.6857142857142857,0.999999999996109,257,0,11,12
random_forest,lacuna,60,45,45,303,18,285,5,0.956,0.6764705882352942,1.0,0.35294117647058826,0.5217391304347826,0.9999999999957082,233,0,11,6
random_forest,lacuna,60,50,50,273,21,252,5,0.9555555555555556,0.75,1.0,0.5,0.6666666666666666,0.999999999995122,205,0,10,10
random_forest,lacuna,60,55,55,248,15,233,5,0.9609756097560975,0.7142857142857143,1.0,0.42857142857142855,0.6,0.9999999999947644,191,0,8,6
random_forest,lacuna,60,60,60,228,19,209,5,0.9526315789473684,0.75,1.0,0.5,0.6666666666666666,0.9999999999941861,172,0,9,9
random_forest,lacuna,70,5,5,2723,196,2527,5,0.9810154525386313,0.8868421052631579,1.0,0.7736842105263158,0.8724035608308606,0.999999999999518,2075,0,43,147
random_forest,lacuna,70,10,10,1362,97,1265,5,0.9788546255506608,0.8723404255319149,1.0,0.7446808510638298,0.8536585365853658,0.9999999999990394,1041,0,24,70
random_forest,lacuna,70,15,15,908,66,842,5,0.9682119205298013,0.8125,1.0,0.625,0.7692307692307693,0.9999999999985528,691,0,24,40
random_forest,lacuna,70,20,20,681,47,634,5,0.9663716814159292,0.7888888888888889,1.0,0.5777777777777777,0.7323943661971831,0.999999999998077,520,0,19,26
random_forest,lacuna,70,25,25,545,40,505,5,0.9666666666666667,0.8026315789473684,1.0,0.6052631578947368,0.7540983606557377,0.9999999999975728,412,0,15,23
random_forest,lacuna,70,30,30,454,35,419,5,0.96,0.7794117647058824,1.0,0.5588235294117647,0.7169811320754716,0.9999999999970675,341,0,15,19
random_forest,lacuna,70,35,35,389,27,362,5,0.953125,0.7115384615384616,1.0,0.4230769230769231,0.5945945945945946,0.9999999999965987,294,0,15,11
random_forest,lacuna,70,40,40,341,24,317,5,0.9571428571428572,0.7391304347826086,1.0,0.4782608695652174,0.6470588235294118,0.999999999996109,257,0,12,11
random_forest,lacuna,70,45,45,303,23,280,5,0.952,0.7272727272727273,1.0,0.45454545454545453,0.625,0.9999999999956141,228,0,12,10
random_forest,lacuna,70,50,50,273,24,249,5,0.9422222222222222,0.717391304347826,1.0,0.43478260869565216,0.6060606060606061,0.9999999999950495,202,0,13,10
random_forest,lacuna,70,55,55,248,17,231,5,0.9463414634146341,0.65625,1.0,0.3125,0.47619047619047616,0.999999999994709,189,0,11,5
random_forest,lacuna,70,60,60,227,19,208,5,0.9405405405405406,0.6944444444444444,1.0,0.3888888888888889,0.56,0.999999999994012,167,0,11,7
random_forest,lacuna,70,65,65,210,13,197,5,0.9485714285714286,0.625,1.0,0.25,0.4,0.9999999999938651,163,0,9,3
random_forest,lacuna,70,70,70,195,14,181,5,0.95,0.6923076923076923,1.0,0.38461538461538464,0.5555555555555556,0.9999999999931973,147,0,8,5
random_forest,lacuna,80,5,5,2721,218,2503,5,0.9792494481236204,0.8891509433962264,1.0,0.7783018867924528,0.8753315649867374,0.999999999999513,2053,0,47,165
random_forest,lacuna,80,10,10,1361,108,1253,5,0.9778761061946902,0.8809523809523809,1.0,0.7619047619047619,0.8648648648648649,0.9999999999990244,1025,0,25,80
random_forest,lacuna,80,15,15,907,73,834,5,0.9721854304635762,0.852112676056338,1.0,0.704225352112676,0.8264462809917356,0.9999999999985381,684,0,21,50
random_forest,lacuna,80,20,20,681,58,623,5,0.9610619469026549,0.8035714285714286,1.0,0.6071428571428571,0.7555555555555555,0.9999999999980353,509,0,22,34
random_forest,lacuna,80,25,25,545,45,500,5,0.96,0.7906976744186047,1.0,0.5813953488372093,0.7352941176470589,0.9999999999975431,407,0,18,25
random_forest,lacuna,80,30,30,454,36,418,5,0.9546666666666667,0.7571428571428571,1.0,0.5142857142857142,0.6792452830188679,0.9999999999970589,340,0,17,18
random_forest,lacuna,80,35,35,389,31,358,5,0.95,0.7333333333333334,1.0,0.4666666666666667,0.6363636363636364,0.9999999999965518,290,0,16,14
random_forest,lacuna,80,40,40,341,26,315,5,0.95,0.72,1.0,0.44,0.6111111111111112,0.9999999999960785,255,0,14,11
random_forest,lacuna,80,45,45,303,25,278,5,0.952,0.75,1.0,0.5,0.6666666666666666,0.9999999999955753,226,0,12,12
random_forest,lacuna,80,50,50,273,24,249,5,0.9466666666666667,0.7391304347826086,1.0,0.4782608695652174,0.6470588235294118,0.9999999999950495,202,0,12,11
random_forest,lacuna,80,55,55,248,20,228,5,0.9560975609756097,0.763157894736842,1.0,0.5263157894736842,0.6896551724137931,0.9999999999946237,186,0,9,10
random_forest,lacuna,80,60,60,227,20,207,5,0.9405405405405406,0.7105263157894737,1.0,0.42105263157894735,0.5925925925925926,0.9999999999939759,166,0,11,8
random_forest,lacuna,80,65,65,210,15,195,5,0.9542857142857143,0.7142857142857143,1.0,0.42857142857142855,0.6,0.9999999999937889,161,0,8,6
random_forest,lacuna,80,70,70,195,16,179,5,0.94375,0.7,1.0,0.4,0.5714285714285714,0.9999999999931035,145,0,9,6
random_forest,lacuna,80,75,75,182,16,166,5,0.9533333333333334,0.7666666666666666,1.0,0.5333333333333333,0.6956521739130435,0.9999999999925927,135,0,7,8
random_forest,lacuna,80,80,80,171,13,158,5,0.95,0.7083333333333334,1.0,0.4166666666666667,0.5882352941176471,0.9999999999921876,128,0,7,5
random_forest,lacuna,90,5,5,2719,240,2479,5,0.9783664459161148,0.8952991452991452,1.0,0.7905982905982906,0.883054892601432,0.9999999999995076,2031,0,49,185
random_forest,lacuna,90,10,10,1360,119,1241,5,0.9743362831858408,0.875,1.0,0.75,0.8571428571428571,0.9999999999990138,1014,0,29,87
random_forest,lacuna,90,15,15,907,79,828,5,0.9629139072847682,0.8181818181818181,1.0,0.6363636363636364,0.7777777777777778,0.9999999999985251,678,0,28,49
random_forest,lacuna,90,20,20,680,58,622,5,0.9610619469026549,0.8035714285714286,1.0,0.6071428571428571,0.7555555555555555,0.9999999999980353,509,0,22,34
random_forest,lacuna,90,25,25,544,50,494,5,0.9577777777777777,0.8020833333333333,1.0,0.6041666666666666,0.7532467532467533,0.9999999999975124,402,0,19,29
random_forest,lacuna,90,30,30,454,42,412,5,0.9493333333333334,0.7682926829268293,1.0,0.5365853658536586,0.6984126984126984,0.9999999999970061,334,0,19,22
random_forest,lacuna,90,35,35,389,35,354,5,0.959375,0.8088235294117647,1.0,0.6176470588235294,0.7636363636363637,0.9999999999965036,286,0,13,21
random_forest,lacuna,90,40,40,340,26,314,5,0.9535714285714286,0.74,1.0,0.48,0.6486486486486487,0.9999999999960785,255,0,13,12
random_forest,lacuna,90,45,45,303,28,275,5,0.948,0.7592592592592593,1.0,0.5185185185185185,0.6829268292682927,0.9999999999955157,223,0,13,14
random_forest,lacuna,90,50,50,272,25,247,5,0.9377777777777778,0.7083333333333334,1.0,0.4166666666666667,0.5882352941176471,0.999999999995025,201,0,14,10
random_forest,lacuna,90,55,55,248,24,224,5,0.9365853658536586,0.717391304347826,1.0,0.43478260869565216,0.6060606060606061,0.9999999999945055,182,0,13,10
random_forest,lacuna,90,60,60,227,20,207,5,0.9351351351351351,0.6842105263157895,1.0,0.3684210526315789,0.5384615384615384,0.9999999999939759,166,0,12,7
random_forest,lacuna,90,65,65,210,16,194,5,0.9428571428571428,0.6666666666666666,1.0,0.3333333333333333,0.5,0.9999999999937501,160,0,10,5
random_forest,lacuna,90,70,70,195,18,177,5,0.93125,0.6764705882352942,1.0,0.35294117647058826,0.5217391304347826,0.999999999993007,143,0,11,6
random_forest,lacuna,90,75,75,182,17,165,5,0.94,0.71875,1.0,0.4375,0.6086956521739131,0.9999999999925374,134,0,9,7
random_forest,lacuna,90,80,80,170,12,158,5,0.95,0.6818181818181819,1.0,0.36363636363636365,0.5333333333333333,0.9999999999922481,129,0,7,4
random_forest,lacuna,90,85,85,160,13,147,5,0.9307692307692308,0.625,1.0,0.25,0.4,0.9999999999915254,118,0,9,3
random_forest,lacuna,90,90,90,152,17,135,5,0.936,0.75,1.0,0.5,0.6666666666666666,0.9999999999908257,109,0,8,8
random_forest,lacuna,100,5,5,2717,262,2455,5,0.9756637168141593,0.892578125,1.0,0.78515625,0.8796498905908097,0.999999999999501,2004,0,55,201
random_forest,lacuna,100,10,10,1359,130,1229,5,0.9707964601769912,0.8700787401574803,1.0,0.7401574803149606,0.8506787330316742,0.999999999999003,1003,0,33,94
random_forest,lacuna,100,15,15,906,88,818,5,0.9615894039735099,0.8313953488372092,1.0,0.6627906976744186,0.7972027972027972,0.9999999999985052,669,0,29,57
random_forest,lacuna,100,20,20,680,69,611,5,0.9575221238938053,0.8208955223880596,1.0,0.6417910447761194,0.7818181818181819,0.9999999999979919,498,0,24,43
random_forest,lacuna,100,25,25,544,51,493,5,0.9622222222222222,0.8265306122448979,1.0,0.6530612244897959,0.7901234567901234,0.9999999999975062,401,0,17,32
random_forest,lacuna,100,30,30,453,46,407,5,0.952,0.8,1.0,0.6,0.75,0.9999999999969698,330,0,18,27
random_forest,lacuna,100,35,35,389,38,351,5,0.94375,0.7567567567567568,1.0,0.5135135135135135,0.6785714285714286,0.9999999999964665,283,0,18,19
random_forest,lacuna,100,40,40,340,35,305,5,0.9392857142857143,0.75,1.0,0.5,0.6666666666666666,0.999999999995935,246,0,17,17
random_forest,lacuna,100,45,45,302,29,273,5,0.944,0.75,1.0,0.5,0.6666666666666666,0.9999999999954955,222,0,14,14
random_forest,lacuna,100,50,50,272,26,246,5,0.9422222222222222,0.74,1.0,0.48,0.6486486486486487,0.999999999995,200,0,13,12
random_forest,lacuna,100,55,55,247,24,223,5,0.9414634146341463,0.7391304347826086,1.0,0.4782608695652174,0.6470588235294118,0.9999999999945055,182,0,12,11
random_forest,lacuna,100,60,60,227,24,203,5,0.9351351351351351,0.7391304347826086,1.0,0.4782608695652174,0.6470588235294118,0.9999999999938273,162,0,12,11
random_forest,lacuna,100,65,65,209,18,191,5,0.9470588235294117,0.7352941176470589,1.0,0.47058823529411764,0.64,0.9999999999934641,153,0,9,8
random_forest,lacuna,100,70,70,195,19,176,5,0.93125,0.6944444444444444,1.0,0.3888888888888889,0.56,0.9999999999929579,142,0,11,7
random_forest,lacuna,100,75,75,182,18,164,5,0.94,0.7352941176470589,1.0,0.47058823529411764,0.64,0.9999999999924812,133,0,9,8
random_forest,lacuna,100,80,80,170,15,155,5,0.9357142857142857,0.6785714285714286,1.0,0.35714285714285715,0.5263157894736842,0.9999999999920635,126,0,9,5
random_forest,lacuna,100,85,85,160,15,145,5,0.9307692307692308,0.6785714285714286,1.0,0.35714285714285715,0.5263157894736842,0.9999999999913792,116,0,9,5
random_forest,lacuna,100,90,90,151,17,134,5,0.936,0.75,1.0,0.5,0.6666666666666666,0.9999999999908257,109,0,8,8
random_forest,lacuna,100,95,95,143,14,129,5,0.9217391304347826,0.6538461538461539,1.0,0.3076923076923077,0.47058823529411764,0.9999999999901961,102,0,9,4
random_forest,lacuna,100,100,100,136,12,124,5,0.9363636363636364,0.6818181818181819,1.0,0.36363636363636365,0.5333333333333333,0.999999999989899,99,0,7,4
random_forest,oscilacao,20,5,5,2733,136,2597,5,0.9824175824175824,0.9596790185191572,0.7518796992481203,0.9345794392523364,0.8333333333333334,0.9847785977855237,2135,33,7,100
random_forest,oscilacao,20,10,10,1367,68,1299,5,0.9788546255506608,0.9537122691609279,0.7142857142857143,0.9259259259259259,0.8064516129032258,0.9814986123950218,1061,20,4,50
random_forest,oscilacao,20,15,15,911,45,866,5,0.9801324503311258,0.9488095238095238,0.7272727272727273,0.9142857142857143,0.810126582278481,0.9833333333319676,708,12,3,32
random_forest,oscilacao,20,20,20,684,29,655,5,0.987719298245614,0.9727764088705191,0.7857142857142857,0.9565217391304348,0.8627450980392157,0.9890310786087952,541,6,1,22
random_forest,oscilacao,30,5,5,2731,164,2567,5,0.9762637362637363,0.9619176112760717,0.7218934911242604,0.9457364341085271,0.8187919463087249,0.9780987884431602,2099,47,7,122
random_forest,oscilacao,30,10,10,1366,82,1284,5,0.9779735682819384,0.9810927390366643,0.7272727272727273,0.9846153846153847,0.8366013071895425,0.9775700934570303,1046,24,1,64
random_forest,oscilacao,30,15,15,911,53,858,5,0.9894039735099338,0.9719829025579376,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9915848527335321,707,6,2,40
random_forest,oscilacao,30,20,20,683,41,642,5,0.9752212389380531,0.9442071086807928,0.7317073170731707,0.9090909090909091,0.8108108108108109,0.9793233082688358,521,11,3,30
random_forest,oscilacao,30,25,25,547,38,509,5,0.9714285714285714,0.9248706634205721,0.75,0.8709677419354839,0.8059701492537313,0.978773584903352,415,9,4,27
random_forest,oscilacao,30,30,30,456,26,430,5,0.9815789473684211,0.9678339302294734,0.7692307692307693,0.9523809523809523,0.851063829787234,0.9832869080752555,353,6,1,20
random_forest,oscilacao,40,5,5,2729,190,2539,5,0.9753303964757709,0.9651100628930818,0.7447916666666666,0.9533333333333334,0.8362573099415205,0.9768867924523694,2071,49,7,143
random_forest,oscilacao,40,10,10,1365,96,1269,5,0.9762114537444934,0.9811453208091049,0.7425742574257426,0.9868421052631579,0.847457627118644,0.9754485363541309,1033,26,1,75
random_forest,oscilacao,40,15,15,910,65,845,5,0.9774834437086093,0.9515513591800356,0.7833333333333333,0.9215686274509803,0.8468468468468469,0.9815340909076967,691,13,4,47
random_forest,oscilacao,40,20,20,683,43,640,5,0.9805309734513274,0.9483493962556774,0.7948717948717948,0.9117647058823529,0.8493150684931506,0.984934086627147,523,8,3,31
random_forest,oscilacao,40,25,25,546,40,506,5,0.978021978021978,0.9592937352245863,0.7894736842105263,0.9375,0.8571428571428571,0.9810874704468533,415,8,2,30
random_forest,oscilacao,40,30,30,455,30,425,5,0.9813333333333333,0.9706196581196581,0.7931034482758621,0.9583333333333334,0.8679245283018868,0.9829059829031827,345,6,1,23
random_forest,oscilacao,40,35,35,390,27,363,5,0.9815384615384616,0.9679667919799498,0.8,0.9523809523809523,0.8695652173913043,0.983552631575712,299,5,1,20
random_forest,oscilacao,40,40,40,342,26,316,5,0.9859649122807017,0.9705086580086579,0.8695652173913043,0.9523809523809523,0.9090909090909091,0.9886363636326189,261,3,1,20
random_forest,oscilacao,50,5,5,2727,214,2513,5,0.9687224669603525,0.9587675070028011,0.7219730941704036,0.9470588235294117,0.8193384223918575,0.9704761904757283,2038,62,9,161
random_forest,oscilacao,50,10,10,1364,108,1256,5,0.9709251101321585,0.9735961159021881,0.7304347826086957,0.9767441860465116,0.835820895522388,0.9704480457569395,1018,31,2,84
random_forest,oscilacao,50,15,15,909,71,838,5,0.9668874172185431,0.9574775189045575,0.7066666666666667,0.9464285714285714,0.8091603053435115,0.9685264663791581,677,22,3,53
random_forest,oscilacao,50,20,20,682,54,628,5,0.9663716814159292,0.9391205560010691,0.7222222222222222,0.9069767441860465,0.8041237113402062,0.9712643678142313,507,15,4,39
random_forest,oscilacao,50,25,25,546,46,500,5,0.9692307692307692,0.8970321996637787,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.9832535885143942,411,7,7,30
random_forest,oscilacao,50,30,30,455,34,421,5,0.9813333333333333,0.9721732422305489,0.8064516129032258,0.9615384615384616,0.8771929824561403,0.9828080229198201,343,6,1,25
random_forest,oscilacao,50,35,35,390,30,360,5,0.9661538461538461,0.8666943521594684,0.782608695652174,0.75,0.7659574468085106,0.9833887043156698,296,5,6,18
random_forest,oscilacao,50,40,40,341,27,314,5,0.9821428571428571,0.9211538461538462,0.8947368421052632,0.85,0.8717948717948718,0.9923076923038758,258,2,3,17
random_forest,oscilacao,50,45,45,303,25,278,5,0.988,0.9693552061973114,0.9,0.9473684210526315,0.9230769230769231,0.9913419913376998,229,2,1,18
random_forest,oscilacao,50,50,50,273,25,248,5,0.9777777777777777,0.9400868676545733,0.85,0.8947368421052632,0.8717948717948718,0.9854368931990999,203,3,2,17
random_forest,oscilacao,60,5,5,2725,238,2487,5,0.9704845814977974,0.9671558704453441,0.7530864197530864,0.9631578947368421,0.8452655889145496,0.9711538461533793,2020,60,7,183
random_forest,oscilacao,60,10,10,1363,120,1243,5,0.9682819383259912,0.9684943455245428,0.7380952380952381,0.96875,0.8378378378378378,0.9682386910481537,1006,33,3,93
random_forest,oscilacao,60,15,15,909,79,830,5,0.9774834437086093,0.9732888338379668,0.8026315789473685,0.9682539682539683,0.8776978417266187,0.9783236994205515,677,15,2,61
random_forest,oscilacao,60,20,20,682,55,627,5,0.9893805309734514,0.9734339556796371,0.9130434782608695,0.9545454545454546,0.9333333333333333,0.992322456811915,517,4,2,42
random_forest,oscilacao,60,25,25,545,51,494,5,0.9755555555555555,0.9755799391734749,0.8,0.975609756097561,0.8791208791208791,0.9755501222470035,399,10,1,40
random_forest,oscilacao,60,30,30,455,40,415,5,0.9786666666666667,0.9736965491372843,0.8108108108108109,0.967741935483871,0.8823529411764706,0.9796511627878499,337,7,1,30
random_forest,oscilacao,60,35,35,390,34,356,5,0.9538461538461539,0.8906288839174745,0.6875,0.8148148148148148,0.7457627118644068,0.9664429530168912,288,10,5,22
random_forest,oscilacao,60,40,40,341,28,313,5,0.9821428571428571,0.9442307692307692,0.8571428571428571,0.9,0.8780487804878049,0.9884615384577368,257,3,2,18
random_forest,oscilacao,60,45,45,303,27,276,5,0.98,0.945830734040341,0.8636363636363636,0.9047619047619048,0.8837209302325582,0.9868995633144677,226,3,2,19
random_forest,oscilacao,60,50,50,273,26,247,5,0.9733333333333334,0.9402439024390243,0.8181818181818182,0.9,0.8571428571428571,0.9804878048732659,201,4,2,18
random_forest,oscilacao,60,55,55,248,25,223,5,0.9609756097560975,0.9076117713638936,0.7619047619047619,0.8421052631578947,0.8,0.9731182795646607,181,5,3,16
random_forest,oscilacao,60,60,60,228,17,211,5,0.9842105263157894,0.920252064319861,0.9166666666666666,0.8461538461538461,0.88,0.9943502824802579,176,1,2,11
random_forest,oscilacao,70,5,5,2723,262,2461,5,0.9677704194260486,0.9672749391727493,0.7546468401486989,0.9666666666666667,0.8475991649269311,0.9678832116783611,1989,66,7,203
random_forest,oscilacao,70,10,10,1362,132,1230,5,0.9770925110132158,0.9831353026385756,0.8076923076923077,0.9905660377358491,0.8898305084745762,0.9757045675403541,1004,25,1,105
random_forest,oscilacao,70,15,15,908,89,819,5,0.9695364238410596,0.9516308376575241,0.7857142857142857,0.9295774647887324,0.8516129032258064,0.9736842105248923,666,18,5,66
random_forest,oscilacao,70,20,20,681,66,615,5,0.9769911504424779,0.9619324882075472,0.8333333333333334,0.9433962264150944,0.8849557522123894,0.9804687499980851,502,10,3,50
random_forest,oscilacao,70,25,25,545,53,492,5,0.9844444444444445,0.9804699147235971,0.8695652173913043,0.975609756097561,0.9195402298850575,0.9853300733472241,403,6,1,40
random_forest,oscilacao,70,30,30,454,42,412,5,0.9733333333333334,0.9456184233224081,0.8157894736842105,0.9117647058823529,0.8611111111111112,0.979472140759591,334,7,3,31
random_forest,oscilacao,70,35,35,389,39,350,5,0.975,0.9396847967768693,0.8387096774193549,0.896551724137931,0.8666666666666667,0.9828178694124302,286,5,3,26
random_forest,oscilacao,70,40,40,341,38,303,5,0.9607142857142857,0.9323396070888859,0.7647058823529411,0.896551724137931,0.8253968253968254,0.9681274900359836,243,8,3,26
random_forest,oscilacao,70,45,45,303,32,271,5,0.964,0.9056047197640118,0.8,0.8333333333333334,0.8163265306122449,0.9778761061903635,221,5,4,20
random_forest,oscilacao,70,50,50,273,27,246,5,0.9822222222222222,0.9451219512195121,0.9,0.9,0.9,0.990243902434194,203,2,2,18
random_forest,oscilacao,70,55,55,248,25,223,5,0.9853658536585366,0.9683078664402942,0.9,0.9473684210526315,0.9230769230769231,0.9892473118226385,184,2,1,18
random_forest,oscilacao,70,60,60,227,19,208,5,0.972972972972973,0.8870091896407686,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.988304093561472,169,2,3,11
random_forest,oscilacao,70,65,65,210,21,189,5,0.9714285714285714,0.8529411764705883,1.0,0.7058823529411765,0.8275862068965517,0.999999999993671,158,0,5,12
random_forest,oscilacao,70,70,70,195,19,176,5,0.975,0.8571428571428572,1.0,0.7142857142857143,0.8333333333333334,0.9999999999931508,146,0,4,10
random_forest,oscilacao,80,5,5,2721,286,2435,5,0.9713024282560706,0.9705319944450379,0.7935943060498221,0.9695652173913043,0.87279843444227,0.9714987714982941,1977,58,7,223
random_forest,oscilacao,80,10,10,1361,144,1217,5,0.9734513274336283,0.9775726042304291,0.8028169014084507,0.9827586206896551,0.8837209302325582,0.9723865877702442,986,28,2,114
random_forest,oscilacao,80,15,15,907,95,812,5,0.9708609271523179,0.9721145647624215,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.9705449189970979,659,20,2,74
random_forest,oscilacao,80,20,20,681,67,614,5,0.9823008849557522,0.9736536928317749,0.8666666666666667,0.9629629629629629,0.9122807017543859,0.9843444226986608,503,8,2,52
random_forest,oscilacao,80,25,25,545,64,481,5,0.9644444444444444,0.9371959310039806,0.8070175438596491,0.9019607843137255,0.8518518518518519,0.9724310776917985,388,11,5,46
random_forest,oscilacao,80,30,30,454,46,408,5,0.9653333333333334,0.9684119960668633,0.7446808510638298,0.9722222222222222,0.8433734939759037,0.964601769908659,327,12,1,35
random_forest,oscilacao,80,35,35,389,41,348,5,0.978125,0.9302935595490568,0.9,0.8709677419354839,0.8852459016393442,0.9896193771592056,286,3,4,27
random_forest,oscilacao,80,40,40,341,38,303,5,0.9642857142857143,0.9190822915235609,0.8064516129032258,0.8620689655172413,0.8333333333333334,0.9760956175259917,245,6,4,25
random_forest,oscilacao,80,45,45,303,35,268,5,0.976,0.9526098901098901,0.8571428571428571,0.9230769230769231,0.8888888888888888,0.9821428571384726,220,4,2,24
random_forest,oscilacao,80,50,50,273,37,236,5,0.96,0.9329697396199859,0.8125,0.896551724137931,0.8524590163934426,0.969387755097095,190,6,3,26
random_forest,oscilacao,80,55,55,248,27,221,5,0.9707317073170731,0.9415113871635611,0.8260869565217391,0.9047619047619048,0.8636363636363636,0.9782608695599008,180,4,2,19
random_forest,oscilacao,80,60,60,227,20,207,5,0.9783783783783784,0.9227234753550543,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.988304093561472,169,2,2,12
random_forest,oscilacao,80,65,65,210,23,187,5,0.9771428571428571,0.9178475033738192,0.9411764705882353,0.8421052631578947,0.8888888888888888,0.9935897435833745,155,1,3,16
random_forest,oscilacao,80,70,70,195,20,175,5,0.96875,0.8632183908045976,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.9931034482690132,144,1,4,11
random_forest,oscilacao,80,75,75,182,21,161,5,0.9666666666666667,0.9263059701492538,0.8235294117647058,0.875,0.8484848484848485,0.9776119402912119,131,3,2,14
random_forest,oscilacao,80,80,80,171,14,157,5,0.9785714285714285,0.8961538461538462,0.8888888888888888,0.8,0.8421052631578947,0.9923076923000592,129,1,2,8
random_forest,oscilacao,90,5,5,2719,310,2409,5,0.9637969094922737,0.9673895781637717,0.7641509433962265,0.972,0.8556338028169014,0.9627791563270657,1940,75,7,243
random_forest,oscilacao,90,10,10,1360,156,1204,5,0.9663716814159292,0.9741352052109025,0.775,0.9841269841269841,0.8671328671328671,0.9641434262938604,968,36,2,124
random_forest,oscilacao,90,15,15,907,103,804,5,0.9841059602649007,0.9805113310384395,0.8901098901098901,0.9759036144578314,0.9310344827586207,0.9851190476175817,662,10,2,81
random_forest,oscilacao,90,20,20,680,78,602,5,0.952212389380531,0.9175836337190919,0.7432432432432432,0.873015873015873,0.8029197080291971,0.9621513944203941,483,19,8,55
random_forest,oscilacao,90,25,25,544,64,480,5,0.9844444444444445,0.9826772814388913,0.8928571428571429,0.9803921568627451,0.9345794392523364,0.984962406012569,393,6,1,50
random_forest,oscilacao,90,30,30,454,52,402,5,0.9733333333333334,0.9315393603037827,0.8780487804878049,0.8780487804878049,0.8780487804878049,0.9850299401168113,329,5,5,36
